"","DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","FUNCTIONING_DAY","0","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","3","4","5","6","7","8","9","AUTUMN","SPRING","SUMMER","WINTER","HOLIDAY","NO_HOLIDAY"
"3516","27/04/2018",986,0.620629370629371,0.448979591836735,0.202702702702703,0.465281297516472,0.619377162629758,0.713068181818182,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3517","27/04/2018",1142,0.652097902097902,0.408163265306122,0.148648648648649,0.521033958438926,0.624567474048443,0.821022727272727,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3518","27/04/2018",1133,0.678321678321678,0.36734693877551,0.135135135135135,0.576279776989356,0.621107266435986,0.849431818181818,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3519","27/04/2018",1115,0.699300699300699,0.326530612244898,0.378378378378378,0.556006082108464,0.610726643598616,0.826704545454546,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3520","27/04/2018",1253,0.708041958041958,0.295918367346939,0.216216216216216,0.606183476938672,0.593425605536332,0.755681818181818,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3521","27/04/2018",1446,0.716783216783217,0.336734693877551,0.324324324324324,0.426761277242778,0.633217993079585,0.602272727272727,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3522","27/04/2018",1877,0.692307692307692,0.418367346938776,0.405405405405405,0.321844906234161,0.666089965397924,0.409090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3523","27/04/2018",2577,0.666083916083916,0.479591836734694,0.337837837837838,0.34363912823112,0.678200692041523,0.21875,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3524","27/04/2018",1812,0.638111888111888,0.540816326530612,0.364864864864865,0.367967562088191,0.683391003460208,0.0681818181818182,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3525","27/04/2018",1499,0.606643356643357,0.418367346938776,0.418918918918919,0.523568170299037,0.589965397923875,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3526","27/04/2018",1362,0.585664335664336,0.520408163265306,0.256756756756757,0.394830207805373,0.624567474048443,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3527","27/04/2018",1278,0.568181818181818,0.642857142857143,0.189189189189189,0.267105930055753,0.662629757785467,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3528","27/04/2018",975,0.555944055944056,0.673469387755102,0.162162162162162,0.249366447034972,0.662629757785467,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"3529","28/04/2018",777,0.543706293706294,0.714285714285714,0.216216216216216,0.226051697921946,0.666089965397924,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3530","28/04/2018",672,0.533216783216783,0.755102040816326,0.243243243243243,0.18499746578814,0.669550173010381,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3531","28/04/2018",522,0.520979020979021,0.775510204081633,0.135135135135135,0.170299036999493,0.664359861591695,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3532","28/04/2018",325,0.513986013986014,0.775510204081633,0.135135135135135,0.170805879371515,0.65916955017301,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"3533","28/04/2018",166,0.510489510489511,0.795918367346939,0.243243243243243,0.169792194627471,0.660899653979239,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3534","28/04/2018",152,0.501748251748252,0.826530612244898,0.22972972972973,0.162696401419159,0.662629757785467,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"3535","28/04/2018",230,0.496503496503496,0.857142857142857,0.148648648648649,0.130258489609731,0.667820069204152,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"3536","28/04/2018",376,0.5,0.795918367346939,0.0675675675675676,0.156107450582869,0.652249134948097,0.0738636363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"3537","28/04/2018",647,0.533216783216783,0.683673469387755,0.0810810810810811,0.177901672579828,0.645328719723184,0.244318181818182,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"3538","28/04/2018",795,0.575174825174825,0.571428571428571,0.22972972972973,0.236188545362392,0.63840830449827,0.446022727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"3539","28/04/2018",808,0.615384615384615,0.469387755102041,0.243243243243243,0.358337557019767,0.626297577854671,0.644886363636364,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3540","28/04/2018",1000,0.643356643356643,0.306122448979592,0.405405405405405,0.857577293461733,0.546712802768166,0.806818181818182,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3541","28/04/2018",1278,0.669580419580419,0.316326530612245,0.337837837837838,0.738976178408515,0.576124567474048,0.903409090909091,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3542","28/04/2018",1404,0.681818181818182,0.316326530612245,0.378378378378378,0.642676127724278,0.586505190311419,0.923295454545455,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3543","28/04/2018",1597,0.683566433566434,0.255102040816327,0.513513513513513,0.941206284845413,0.536332179930796,0.914772727272727,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3544","28/04/2018",1875,0.68006993006993,0.255102040816327,0.554054054054054,0.941713127217435,0.532871972318339,0.840909090909091,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3545","28/04/2018",1945,0.667832167832168,0.255102040816327,0.635135135135135,0.994931576279777,0.524221453287197,0.696022727272727,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3546","28/04/2018",2043,0.662587412587413,0.295918367346939,0.445945945945946,0.918905220476432,0.55363321799308,0.505681818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3547","28/04/2018",1882,0.641608391608392,0.306122448979592,0.351351351351351,0.997465788139889,0.544982698961938,0.298295454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3548","28/04/2018",1590,0.606643356643357,0.336734693877551,0.175675675675676,0.982260516979219,0.538062283737024,0.0965909090909091,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3549","28/04/2018",1435,0.575174825174825,0.346938775510204,0.297297297297297,0.990369994931576,0.519031141868512,0.00284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3550","28/04/2018",1351,0.554195804195804,0.377551020408163,0.148648648648649,0.873796249366447,0.520761245674741,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3551","28/04/2018",1165,0.538461538461538,0.459183673469388,0.216216216216216,0.8545362392296,0.551903114186851,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3552","28/04/2018",905,0.526223776223776,0.520408163265306,0.135135135135135,0.82159148504815,0.570934256055363,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"3553","29/04/2018",790,0.515734265734266,0.540816326530612,0.189189189189189,0.807399898631526,0.570934256055363,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3554","29/04/2018",554,0.506993006993007,0.581632653061224,0.216216216216216,0.763304612265585,0.579584775086505,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3555","29/04/2018",425,0.501748251748252,0.571428571428571,0.162162162162162,0.726305119107957,0.570934256055363,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3556","29/04/2018",263,0.496503496503496,0.612244897959184,0.135135135135135,0.575772934617334,0.583044982698962,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"3557","29/04/2018",183,0.491258741258741,0.642857142857143,0.0945945945945946,0.633552965027876,0.589965397923875,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3558","29/04/2018",138,0.480769230769231,0.642857142857143,0.148648648648649,0.647237709072478,0.579584775086505,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"3559","29/04/2018",183,0.477272727272727,0.663265306122449,0.135135135135135,0.657881398884947,0.58477508650519,0.00284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"3560","29/04/2018",307,0.484265734265734,0.602040816326531,0.0945945945945946,0.851495184997466,0.567474048442907,0.0710227272727273,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"3561","29/04/2018",485,0.524475524475524,0.510204081632653,0.108108108108108,0.701976685250887,0.56401384083045,0.238636363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"3562","29/04/2018",716,0.571678321678322,0.397959183673469,0.121621621621622,0.672579827673593,0.546712802768166,0.443181818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"3563","29/04/2018",787,0.617132867132867,0.357142857142857,0.243243243243243,0.78205778003041,0.560553633217993,0.642045454545454,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3564","29/04/2018",1060,0.653846153846154,0.285714285714286,0.27027027027027,0.845413076533198,0.538062283737024,0.792613636363636,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3565","29/04/2018",1375,0.669580419580419,0.316326530612245,0.351351351351351,0.644703497212367,0.576124567474048,0.792613636363636,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3566","29/04/2018",1635,0.694055944055944,0.275510204081633,0.297297297297297,0.521033958438926,0.56401384083045,0.951704545454546,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3567","29/04/2018",1814,0.688811188811189,0.285714285714286,0.445945945945946,0.580334515965535,0.567474048442907,0.832386363636364,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3568","29/04/2018",2019,0.70979020979021,0.244897959183673,0.445945945945946,0.563101875316776,0.548442906574395,0.792613636363636,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3569","29/04/2018",2044,0.699300699300699,0.23469387755102,0.5,0.58590978205778,0.529411764705882,0.647727272727273,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3570","29/04/2018",2094,0.694055944055944,0.285714285714286,0.418918918918919,0.504815002534212,0.572664359861592,0.454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3571","29/04/2018",1950,0.662587412587413,0.285714285714286,0.432432432432432,0.550937658388241,0.546712802768166,0.252840909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3572","29/04/2018",1712,0.627622377622378,0.387755102040816,0.378378378378378,0.458692346680182,0.589965397923875,0.0454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3573","29/04/2018",1485,0.606643356643357,0.428571428571429,0.364864864864865,0.463760770400405,0.595155709342561,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3574","29/04/2018",1382,0.592657342657343,0.448979591836735,0.162162162162162,0.449062341611759,0.595155709342561,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3575","29/04/2018",1128,0.583916083916084,0.438775510204082,0.310810810810811,0.501267105930056,0.581314878892734,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3576","29/04/2018",820,0.576923076923077,0.520408163265306,0.135135135135135,0.421186011150532,0.617647058823529,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"3577","30/04/2018",569,0.568181818181818,0.551020408163265,0.175675675675676,0.35022807906741,0.622837370242215,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3578","30/04/2018",362,0.562937062937063,0.612244897959184,0.22972972972973,0.280283831728332,0.645328719723184,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3579","30/04/2018",246,0.557692307692308,0.63265306122449,0.162162162162162,0.240750126710593,0.64878892733564,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3580","30/04/2018",157,0.561188811188811,0.622448979591837,0.135135135135135,0.227065382665991,0.647058823529412,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"3581","30/04/2018",132,0.566433566433566,0.581632653061224,0.162162162162162,0.237202230106437,0.634948096885813,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3582","30/04/2018",185,0.56993006993007,0.642857142857143,0.0945945945945946,0.23568170299037,0.664359861591695,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"3583","30/04/2018",397,0.571678321678322,0.653061224489796,0.0675675675675676,0.201216421692854,0.669550173010381,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"3584","30/04/2018",1075,0.575174825174825,0.795918367346939,0.202702702702703,0.165737455651292,0.72318339100346,0.0170454545454545,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"3585","30/04/2018",1791,0.587412587412587,0.744897959183674,0.0675675675675676,0.167257982767359,0.717993079584775,0.110795454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"3586","30/04/2018",983,0.617132867132867,0.663265306122449,0.135135135135135,0.197161682716675,0.716262975778547,0.284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"3587","30/04/2018",742,0.652097902097902,0.551020408163265,0.148648648648649,0.214901165737456,0.700692041522491,0.534090909090909,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3588","30/04/2018",901,0.666083916083916,0.530612244897959,0.121621621621622,0.223517486061835,0.704152249134948,0.556818181818182,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3589","30/04/2018",1094,0.699300699300699,0.510204081632653,0.27027027027027,0.272174353775976,0.72318339100346,0.752840909090909,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3590","30/04/2018",1019,0.718531468531469,0.459183673469388,0.243243243243243,0.332995438418652,0.71280276816609,0.840909090909091,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3591","30/04/2018",1055,0.730769230769231,0.479591836734694,0.310810810810811,0.249873289406994,0.735294117647059,0.815340909090909,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3592","30/04/2018",1168,0.732517482517483,0.489795918367347,0.364864864864865,0.198682209832742,0.742214532871972,0.701704545454546,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3593","30/04/2018",1344,0.744755244755245,0.459183673469388,0.243243243243243,0.264571718195641,0.737024221453287,0.582386363636364,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3594","30/04/2018",1706,0.730769230769231,0.540816326530612,0.472972972972973,0.257982767359351,0.768166089965398,0.394886363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3595","30/04/2018",2558,0.713286713286713,0.551020408163265,0.391891891891892,0.33046122655854,0.756055363321799,0.230113636363636,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3596","30/04/2018",2064,0.681818181818182,0.663265306122449,0.391891891891892,0.269640141915864,0.77681660899654,0.0710227272727273,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3597","30/04/2018",1703,0.660839160839161,0.704081632653061,0.324324324324324,0.256462240243284,0.773356401384083,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3598","30/04/2018",1711,0.645104895104895,0.744897959183674,0.162162162162162,0.195641155600608,0.773356401384083,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3599","30/04/2018",1456,0.632867132867133,0.795918367346939,0.216216216216216,0.177394830207805,0.778546712802768,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3600","30/04/2018",1044,0.624125874125874,0.806122448979592,0.0540540540540541,0.150025342118601,0.773356401384083,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"3601","01/05/2018",782,0.631118881118881,0.795918367346939,0.108108108108108,0.163203243791181,0.77681660899654,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3602","01/05/2018",705,0.631118881118881,0.846938775510204,0.148648648648649,0.214901165737456,0.794117647058824,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3603","01/05/2018",534,0.629370629370629,0.86734693877551,0.108108108108108,0.166244298023315,0.799307958477509,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3604","01/05/2018",343,0.627622377622378,0.86734693877551,0.135135135135135,0.130258489609731,0.79757785467128,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"3605","01/05/2018",187,0.625874125874126,0.86734693877551,0.0405405405405405,0.125696908261531,0.795847750865052,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"3606","01/05/2018",166,0.625874125874126,0.86734693877551,0.108108108108108,0.161682716675114,0.795847750865052,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"3607","01/05/2018",306,0.622377622377622,0.86734693877551,0.0810810810810811,0.120628484541308,0.792387543252595,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"3608","01/05/2018",614,0.625874125874126,0.836734693877551,0.0945945945945946,0.120121642169285,0.785467128027682,0.03125,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"3609","01/05/2018",1067,0.63986013986014,0.775510204081633,0.0810810810810811,0.13887480993411,0.778546712802768,0.102272727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"3610","01/05/2018",1024,0.673076923076923,0.683673469387755,0.148648648648649,0.221490116573746,0.77681660899654,0.369318181818182,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"3611","01/05/2018",1002,0.699300699300699,0.622448979591837,0.162162162162162,0.25544855549924,0.77681660899654,0.488636363636364,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3612","01/05/2018",1117,0.708041958041958,0.642857142857143,0.148648648648649,0.29295489102889,0.792387543252595,0.386363636363636,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3613","01/05/2018",1315,0.697552447552448,0.683673469387755,0.364864864864865,0.220476431829701,0.799307958477509,0.230113636363636,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3614","01/05/2018",1493,0.713286713286713,0.642857142857143,0.418918918918919,0.236695387734415,0.79757785467128,0.545454545454545,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3615","01/05/2018",1536,0.713286713286713,0.653061224489796,0.378378378378378,0.249873289406994,0.802768166089965,0.451704545454545,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3616","01/05/2018",1639,0.715034965034965,0.622448979591837,0.337837837837838,0.268119614799797,0.790657439446367,0.426136363636364,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3617","01/05/2018",1759,0.706293706293706,0.642857142857143,0.418918918918919,0.265585402939686,0.790657439446367,0.25,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3618","01/05/2018",1898,0.695804195804196,0.663265306122449,0.324324324324324,0.284845413076533,0.790657439446367,0.133522727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3619","01/05/2018",2082,0.688811188811189,0.683673469387755,0.27027027027027,0.282311201216422,0.792387543252595,0.0681818181818182,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3620","01/05/2018",1696,0.681818181818182,0.693877551020408,0.202702702702703,0.295489102889002,0.788927335640139,0.0454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3621","01/05/2018",1656,0.671328671328671,0.73469387755102,0.175675675675676,0.283831728332489,0.794117647058824,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3622","01/05/2018",1644,0.664335664335664,0.755102040816326,0.175675675675676,0.267105930055753,0.795847750865052,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
